experiment,family,n_t,m,K,T,S,bound,G,padding,R_c,payload_rate,n_eff,R_eff,unpacked_rate,packing_gain,ebno_db,frames,frame_errors,fer,fer_lower95,fer_upper95,fpr,fnr,noiseless_fpr,fpr_lower95,fpr_upper95,fnr_lower95,fnr_upper95,max_error,max_lower95,max_upper95,fp_count,fn_count,negative_trials,positive_trials,bad_frame_given_negative,bad_frame_given_positive,zero_frame_upper95,fpr_zero_upper95,fnr_zero_upper95,diagnostic_fp_envelope,runtime_hours,seed,source
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,540,0,0.3333333333333333,0.3333333333333333,120.0,0.16934940079072802,0.0003136100014643111,540,2.5,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,4.444444444444444e-06,0.00018814814814814814,4.444444444444444e-06,0.0,1.037037037037037e-05,0.0,0.0005644444444444445,0.00018814814814814814,1.4814814814814815e-06,0.0005644444444444445,3,127,675000,675000,0.0004,0.0004,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.06289904632568359,2.3438846941666664,103564592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,648,0,0.4,0.4,100.0,0.20321928094887362,0.0003136100014643111,648,1,2500,0,0.0,0,0.001474463690359561,3.7037037037037037e-06,0.0,3.7037037037037037e-06,0.0,8.641975308641975e-06,0,0,3.7037037037037037e-06,0.0,8.641975308641975e-06,3,0,810000,810000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,3.6665360686111113,102051092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,648,0,0.4,0.4,100.0,0.20321928094887362,0.0003136100014643111,648,1.5,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,3.7037037037037037e-06,0.0004,3.7037037037037037e-06,0.0,8.641975308641975e-06,0.0,0.0012,0.0004,1.234567901234568e-06,0.0012,3,324,810000,810000,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06289904632568359,3.633148046388889,102555592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,648,0,0.4,0.4,100.0,0.20321928094887362,0.0003136100014643111,648,2,2500,0,0.0,0,0.001474463690359561,3.7037037037037037e-06,0.0,3.7037037037037037e-06,0.0,8.641975308641975e-06,0,0,3.7037037037037037e-06,0.0,8.641975308641975e-06,3,0,810000,810000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,3.081294158611111,103060092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,648,0,0.4,0.4,100.0,0.20321928094887362,0.0003136100014643111,648,2.5,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,3.7037037037037037e-06,1.9753086419753087e-05,3.7037037037037037e-06,0.0,8.641975308641975e-06,0.0,5.925925925925926e-05,1.9753086419753087e-05,1.234567901234568e-06,5.925925925925926e-05,3,16,810000,810000,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06289904632568359,2.957060288888889,103564592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,810,0,0.5,0.5,80.0,0.25402410118609203,0.0003136100014643111,810,1,2500,2,0.0008,9.689839917819219e-05,0.002886856904276735,2.962962962962963e-06,0.00046617283950617285,2.962962962962963e-06,0.0,6.91358024691358e-06,0.0,0.0012661728395061728,0.00046617283950617285,9.876543209876544e-07,0.0012661728395061728,3,472,1012500,1012500,0.0008,0.0008,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06329904632568359,3.3356845933333332,102051092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,810,0,0.5,0.5,80.0,0.25402410118609203,0.0003136100014643111,810,1.5,2500,0,0.0,0,0.001474463690359561,2.962962962962963e-06,0.0,2.962962962962963e-06,0.0,6.91358024691358e-06,0,0,2.962962962962963e-06,0.0,6.91358024691358e-06,3,0,1012500,1012500,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,4.137232246388889,102555592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,810,0,0.5,0.5,80.0,0.25402410118609203,0.0003136100014643111,810,2,2500,0,0.0,0,0.001474463690359561,2.962962962962963e-06,0.0,2.962962962962963e-06,0.0,6.91358024691358e-06,0,0,2.962962962962963e-06,0.0,6.91358024691358e-06,3,0,1012500,1012500,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,3.782622752777778,103060092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,810,0,0.5,0.5,80.0,0.25402410118609203,0.0003136100014643111,810,2.5,2500,0,0.0,0,0.001474463690359561,2.962962962962963e-06,0.0,2.962962962962963e-06,0.0,6.91358024691358e-06,0,0,2.962962962962963e-06,0.0,6.91358024691358e-06,3,0,1012500,1012500,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,3.407352556388889,103564592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,972,0,0.6,0.6,66.66666666666667,0.3048289214233104,0.0003136100014643111,972,1,2500,2500,1.0,0.9985255363096405,1,8.23045267489712e-07,0.9666312757201646,2.469135802469136e-06,0.0,2.469135802469136e-06,0.9660510288065843,0.9671794238683128,0.9666312757201646,0.9660510288065843,0.9671794238683128,1,1174457,1215000,1215000,1.0,1.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,1,11.50161138888889,102051092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p1p0.mat
